Unique_Plant_ID,Facility_INSPIRE_ID,match_weight,match_probability
DK0114,DK.EEA/1530.FACILITY,,
FR0224,FR.CAED/13901.FACILITY,,
DE5044,https://registry.gdi-de.org/id/de.ni.mu/03030273580,,
FI0191,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001348.ProductionFacility,,
UK0227,UK.CAED/EW_EA-413.FACILITY,,
UK0522,UK.CAED/P0126_06A.FACILITY,,
UK0550,GB.EEA/EW_EA-5578.FACILITY,,
UK0600,UK.CAED/EW_EA-1089.FACILITY,,
PL0200,PL.MŚ/000000091.FACILITY,,
IT0621,IT.CAED/860391001.FACILITY,,
ES0414,ES.CAED/005966000.FACILITY,,
IT0735,IT.CAED/960101003.FACILITY,,
ES0301,ES.CAED/006524000.FACILITY,,
ES0329,ES.CAED/005989000.FACILITY,,
IT0584,IT.EEA/2007001002.FACILITY,,
ES0309,ES.CAED/003587000.FACILITY,,
DK0125,DK.EEA/6622.FACILITY,,
DE4007,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0370387,,
HU0109,HU.EEA/100327376.FACILITY,,
HU0120,HU.EEA/100327594.FACILITY,,
AT0206,AT.CAED/9008390661741.FACILITY,,
AT0207,AT.CAED/9008390661741.FACILITY,,
AT0263,AT.CAED/9008390661741.FACILITY,,
