Facility_INSPIRE_ID,FacilityID,match_weight,match_probability
AT.CAED/9008391215363.FACILITY,177657,21.409451792270044,0.9999996409849424
AT.CAED/9008391215417.FACILITY,138185,14.716260901114682,0.9999628509330086
AT.CAED/9008391215462.FACILITY,5682,8.69735441456329,0.9975967968514856
AT.CAED/9008391215516.FACILITY,5682,23.388030438973736,0.9999999089035907
AT.CAED/9008391215523.FACILITY,30061,26.714426451264433,0.9999999909185265
AT.CAED/9008391215561.FACILITY,229207,27.812116837915852,0.999999995756555
AT.CAED/9008391215578.FACILITY,229208,27.864536986555837,0.9999999959079724
AT.CAED/9008391215585.FACILITY,51997,39.14746974040812,0.9999999999983578
AT.CAED/9008391215608.FACILITY,229158,23.689327381985258,0.99999992607321
AT.CAED/9008391215622.FACILITY,65073,32.58348377034681,0.9999999998446204
AT.CAED/9008391215639.FACILITY,229213,18.297334497813807,0.9999968957826115
AT.CAED/9008391215646.FACILITY,5807,4.251058904779967,0.9501029988234506
AT.CAED/9008391215653.FACILITY,229162,21.605674399516687,0.9999996866398307
AT.CAED/9008391215684.FACILITY,5823,12.10879424637072,0.9997736443160711
AT.CAED/9008391215691.FACILITY,157482,41.41774720477995,0.9999999999996596
AT.CAED/9008391215707.FACILITY,65083,13.430749603124601,0.9999094471388953
AT.CAED/9008391215714.FACILITY,229216,38.13336347875272,0.9999999999966832
AT.CAED/9008391215721.FACILITY,5759,13.19824065755408,0.9998936132684729
AT.CAED/9008391215745.FACILITY,5746,8.607696653954978,0.9974431029316089
AT.CAED/9008391215752.FACILITY,229170,29.448167388055843,0.9999999986347308
AT.CAED/9008391215769.FACILITY,5898,11.219171794143818,0.9995807137392827
AT.CAED/9008391215776.FACILITY,229160,26.83615994492791,0.9999999916533754
AT.CAED/9008391215806.FACILITY,229177,29.29938339978417,0.9999999984864153
AT.CAED/9008391215820.FACILITY,5765,41.41774720477995,0.9999999999996596
AT.CAED/9008391215837.FACILITY,5772,14.320372055351504,0.9999511215715282
AT.CAED/9008391222071.FACILITY,229273,27.516377350095294,0.9999999947911117
AT.CAED/9008391222286.FACILITY,110731,8.2522768053313,0.9967311485901678
AT.CAED/9008391226307.FACILITY,254253,26.637236792455255,0.9999999904193998
AT.CAED/9008391226901.FACILITY,229296,26.637236792455255,0.9999999904193998
AT.CAED/9008391227151.FACILITY,254245,21.326723574900573,0.9999996197963081
AT.CAED/9008391228615.FACILITY,52028,15.58491829283196,0.9999796547384204
AT.CAED/9008391234166.FACILITY,254257,29.520021178583402,0.9999999987010628
AT.CAED/9008391251941.FACILITY,300174,23.64219183647354,0.9999999236179938
AT.CAED/9008391255994.FACILITY,285056,15.851266126204886,0.9999830844516685
AT.CAED/9008391266372.FACILITY,254259,10.693565677501057,0.9993965326072007
AT.CAED/9008391293224.FACILITY,300175,26.49018874302849,0.9999999893913873
AT.CAED/9008391469766.FACILITY,5950,12.952361818363793,0.999873847521576
AT.CAED/9008391470182.FACILITY,285053,25.637236792455255,0.9999999808387997
AT.CAED/9008391470687.FACILITY,254260,15.29868946994317,0.9999751901121977
AT.CAED/9008391474098.FACILITY,296172,25.0522742917341,0.9999999712581998
AT.CAED/9008391479307.FACILITY,285055,19.74176107417942,0.9999988593897918
AT.CAED/9008391483007.FACILITY,285060,15.479057598914444,0.999978105761258
AT.CAED/9008391536628.FACILITY,229217,9.555381642084024,0.998672707357639
AT.CAED/9008391537205.FACILITY,296157,5.248735613258016,0.9743729647373708
AT.CAED/9008391546016.FACILITY,299182,14.705871816835485,0.9999625824609815
AT.CAED/9008391546986.FACILITY,285051,11.027752831106925,0.9995212512584897
AT.CAED/9008391574989.FACILITY,254260,11.034771872330557,0.9995235737166469
AT.CAED/9008391591573.FACILITY,5866,12.10879424637072,0.9997736443160711
AT.CAED/9008391591979.FACILITY,229217,9.555381642084024,0.998672707357639
AT.CAED/9008391595007.FACILITY,182114,14.98956122217246,0.9999692617526786
AT.CAED/9008391600411.FACILITY,285039,9.834063069783543,0.9989055989925766
AT.CAED/9008391636175.FACILITY,296151,23.689327381985258,0.99999992607321
AT.CAED/9008391677925.FACILITY,301197,12.629250535232572,0.9998421850207494
AT.CAED/9008391678441.FACILITY,296168,26.878947429480004,0.999999991897285
AT.CAED/9008391704744.FACILITY,301202,4.862016809203411,0.9667566879569156
AT.CAED/9008391742364.FACILITY,299184,26.543933072615857,0.9999999897793166
AT.CAED/9008391745020.FACILITY,301655,26.888008893713447,0.999999991948018
AT.CAED/9008391747093.FACILITY,301207,16.756838590117425,0.9999909700565573
AT.CAED/9008391748809.FACILITY,301206,26.637236792455255,0.9999999904193998
AT.CAED/9008391795957.FACILITY,301654,27.71385807405817,0.999999995457474
AT.CAED/9008391914778.FACILITY,229259,10.484407905930556,0.9993024494500078
AT.CAED/9008391941170.FACILITY,229176,8.226811101530265,0.9966731299317323
AT.CAED/9008391941194.FACILITY,229176,8.226811101530265,0.9966731299317323
AT.CAED/9008392039494.FACILITY,182114,9.555381642084024,0.998672707357639
